,mass A,,
t,x,y,
8.416,-5.520E-5,3.387E-4
8.433,-5.520E-5,3.387E-4
8.450,-5.520E-5,3.387E-4
8.467,-5.520E-5,3.387E-4
8.483,-5.520E-5,3.387E-4
8.500,-5.520E-5,2.987E-4
8.517,-5.520E-5,2.987E-4
8.534,4.775E-6,2.587E-4
8.551,2.477E-5,2.587E-4
8.568,2.477E-5,2.587E-4
8.584,8.474E-5,2.587E-4
8.601,8.474E-5,2.987E-4
8.618,8.474E-5,3.387E-4
8.635,8.474E-5,3.387E-4
8.652,8.474E-5,3.387E-4
8.669,8.474E-5,3.387E-4
8.685,8.474E-5,3.387E-4
8.702,8.474E-5,3.387E-4
8.719,8.474E-5,3.387E-4
8.736,8.474E-5,3.387E-4
8.753,8.474E-5,3.387E-4
8.770,8.474E-5,3.387E-4
8.786,8.474E-5,3.387E-4
8.803,8.474E-5,3.387E-4
8.820,8.474E-5,3.387E-4
8.837,8.474E-5,3.387E-4
8.854,8.474E-5,3.387E-4
8.871,8.474E-5,3.387E-4
8.887,8.474E-5,3.387E-4
8.904,8.474E-5,3.387E-4
8.921,8.474E-5,3.387E-4
8.938,8.474E-5,3.387E-4
8.955,8.474E-5,3.387E-4
8.972,8.474E-5,3.387E-4
8.988,4.476E-5,3.387E-4
9.005,4.476E-5,3.387E-4
9.022,4.476E-5,3.387E-4
9.039,4.476E-5,3.387E-4
9.056,4.476E-5,3.387E-4
9.073,4.476E-5,3.387E-4
9.089,4.476E-5,3.387E-4
9.106,4.476E-5,3.387E-4
9.123,4.476E-5,3.387E-4
9.140,4.476E-5,3.387E-4
9.157,4.476E-5,3.387E-4
9.174,4.476E-5,3.387E-4
9.190,4.476E-5,3.387E-4
9.207,4.476E-5,3.387E-4
9.224,4.476E-5,3.387E-4
9.241,4.476E-5,3.387E-4
9.258,4.476E-5,3.387E-4
9.275,4.476E-5,3.387E-4
9.291,4.476E-5,3.387E-4
9.308,4.476E-5,3.387E-4
9.325,4.476E-5,3.387E-4
9.342,4.476E-5,3.387E-4
9.359,4.476E-5,3.387E-4
9.376,4.476E-5,3.387E-4
9.392,4.476E-5,3.387E-4
9.409,4.476E-5,3.387E-4
9.426,4.476E-5,3.387E-4
9.443,4.476E-5,3.387E-4
9.460,4.476E-5,3.387E-4
9.477,4.476E-5,3.387E-4
9.493,4.476E-5,3.387E-4
9.510,4.476E-5,3.387E-4
9.527,4.476E-5,3.387E-4
9.544,4.476E-5,3.387E-4
9.561,4.476E-5,3.387E-4
9.578,4.476E-5,3.387E-4
9.594,4.476E-5,3.387E-4
9.611,4.476E-5,3.387E-4
9.628,4.476E-5,3.387E-4
9.645,4.476E-5,3.387E-4
9.662,4.476E-5,3.387E-4
9.679,4.476E-5,3.387E-4
9.695,4.476E-5,3.387E-4
9.712,4.476E-5,3.387E-4
9.729,4.476E-5,3.387E-4
9.746,4.476E-5,3.387E-4
9.763,4.476E-5,3.387E-4
9.780,4.476E-5,3.387E-4
9.796,4.476E-5,3.387E-4
9.813,4.476E-5,3.387E-4
9.830,4.476E-5,3.387E-4
9.847,4.476E-5,3.387E-4
9.864,4.476E-5,3.387E-4
9.880,4.476E-5,3.387E-4
9.897,4.476E-5,3.387E-4
9.914,4.476E-5,3.387E-4
9.931,4.476E-5,3.387E-4
9.948,4.476E-5,3.387E-4
9.965,4.476E-5,3.387E-4
9.981,2.477E-5,2.387E-4
9.998,2.477E-5,2.187E-4
10.015,2.477E-5,1.988E-4
10.032,2.477E-5,1.988E-4
10.049,2.477E-5,1.788E-4
10.066,2.477E-5,1.788E-4
10.082,2.477E-5,1.788E-4
10.099,2.477E-5,1.788E-4
10.116,2.477E-5,1.788E-4
10.133,2.477E-5,1.788E-4
10.150,2.477E-5,1.788E-4
10.167,2.477E-5,1.788E-4
10.183,2.477E-5,1.788E-4
10.200,2.477E-5,1.788E-4
10.217,2.477E-5,1.788E-4
10.234,2.477E-5,1.788E-4
10.251,2.477E-5,1.788E-4
10.268,2.477E-5,1.788E-4
10.284,2.477E-5,1.788E-4
10.301,2.477E-5,1.788E-4
10.318,2.477E-5,1.788E-4
10.335,2.477E-5,1.788E-4
10.352,2.477E-5,1.788E-4
10.369,2.477E-5,1.788E-4
10.385,2.477E-5,1.788E-4
10.402,2.477E-5,1.788E-4
10.419,2.477E-5,1.788E-4
10.436,2.477E-5,1.788E-4
10.453,2.477E-5,1.788E-4
10.470,2.477E-5,1.788E-4
10.486,2.477E-5,1.788E-4
10.503,2.477E-5,1.788E-4
10.520,2.477E-5,1.788E-4
10.537,2.477E-5,1.788E-4
10.554,2.477E-5,1.788E-4
10.571,2.477E-5,1.788E-4
10.587,2.477E-5,1.788E-4
10.604,2.477E-5,1.788E-4
10.621,2.477E-5,1.788E-4
10.638,4.476E-5,1.988E-4
10.655,6.475E-5,1.988E-4
10.672,8.474E-5,2.387E-4
10.688,1.247E-4,2.587E-4
10.705,1.247E-4,2.587E-4
10.722,1.247E-4,2.587E-4
10.739,1.247E-4,2.587E-4
10.756,1.247E-4,2.587E-4
10.773,1.247E-4,2.187E-4
10.789,1.247E-4,1.788E-4
10.806,1.247E-4,1.788E-4
10.823,1.247E-4,1.788E-4
10.840,1.247E-4,1.788E-4
10.857,1.247E-4,1.788E-4
10.874,1.247E-4,1.788E-4
10.890,1.247E-4,1.788E-4
10.907,1.247E-4,1.788E-4
10.924,1.247E-4,1.788E-4
10.941,1.247E-4,1.788E-4
10.958,1.247E-4,1.788E-4
10.975,1.247E-4,1.788E-4
10.991,1.247E-4,1.588E-4
11.008,1.247E-4,1.588E-4
11.025,1.247E-4,1.588E-4
11.042,1.247E-4,1.388E-4
11.059,1.247E-4,1.388E-4
11.076,1.247E-4,1.388E-4
11.092,1.247E-4,1.388E-4
11.109,1.247E-4,1.388E-4
11.126,1.247E-4,1.388E-4
11.143,1.247E-4,1.388E-4
11.160,1.247E-4,1.388E-4
11.177,1.247E-4,1.388E-4
11.193,1.247E-4,1.388E-4
11.210,1.247E-4,1.388E-4
11.227,1.247E-4,1.388E-4
11.244,1.247E-4,1.588E-4
11.261,1.247E-4,1.588E-4
11.278,1.247E-4,1.588E-4
11.294,1.047E-4,1.588E-4
11.311,1.047E-4,1.588E-4
11.328,8.474E-5,1.588E-4
11.345,8.474E-5,1.588E-4
11.362,8.474E-5,1.588E-4
11.379,8.474E-5,1.588E-4
11.395,8.474E-5,1.588E-4
11.412,8.474E-5,1.588E-4
11.429,8.474E-5,1.588E-4
11.446,8.474E-5,1.588E-4
11.463,8.474E-5,1.588E-4
11.480,8.474E-5,1.588E-4
11.496,8.474E-5,1.588E-4
11.513,8.474E-5,1.588E-4
11.530,8.474E-5,1.588E-4
11.547,8.474E-5,1.588E-4
11.564,8.474E-5,1.588E-4
11.581,8.474E-5,1.588E-4
11.597,8.474E-5,1.588E-4
11.614,8.474E-5,1.588E-4
11.631,6.475E-5,1.588E-4
11.648,6.475E-5,1.588E-4
11.665,6.475E-5,1.588E-4
11.682,6.475E-5,1.588E-4
11.698,6.475E-5,1.588E-4
11.715,6.475E-5,1.588E-4
11.732,6.475E-5,1.588E-4
11.749,6.475E-5,1.588E-4
11.766,6.475E-5,1.588E-4
11.783,6.475E-5,1.588E-4
11.799,6.475E-5,1.588E-4
11.816,6.475E-5,1.588E-4
11.833,6.475E-5,1.588E-4
11.850,6.475E-5,1.588E-4
11.867,6.475E-5,1.588E-4
11.884,6.475E-5,1.588E-4
11.900,4.476E-5,1.588E-4
11.917,4.775E-6,1.588E-4
11.934,4.775E-6,1.588E-4
11.951,4.775E-6,1.588E-4
11.968,4.775E-6,1.588E-4
11.985,4.775E-6,1.588E-4
12.001,4.775E-6,1.588E-4
12.018,4.775E-6,1.588E-4
12.035,4.775E-6,1.588E-4
12.052,4.775E-6,1.588E-4
12.069,4.775E-6,1.588E-4
12.086,4.775E-6,1.588E-4
12.102,4.775E-6,1.588E-4
